index	url	date	headline	body	source
27	https://www.scmp.com/news/hong-kong/politics/article/3074512/oversights-hong-kongs-electoral-and-ballot-delivery	2020-03-11	Oversights by Hong Kong’s electoral and ballot delivery officials blamed for blunder at last year’s district council elections	A series of oversights by Hong Kong’s electoral and ballot delivery officers was blamed for a blunder during last year’s district council elections, which saw two ballot papers belonging to a constituency in Eastern district being wrongly sent across the harbour to a constituency in Kwun Tong, an investigation by the election watchdog has found. The Electoral Affairs Commission also said it had asked the law enforcement agencies to follow up on two other cases, including one concerning miscounted ballot papers at a polling station in Kwai Tsing district, and another one in which an officer of a polling station in Tai Po district allegedly issued a voter a ballot paper without verifying his identity. The mistakes were disclosed in the commission’s report on the district council elections last November, submitted on Tuesday by its chairman, Mr Justice Barnabas Fung Wah, to the city’s leader, Carrie Lam Cheng Yuet-ngor. The commission noted the number of complaints lodged over the polls had been the highest ever, at 50,019, compared with 10,520 complaints lodged during the previous district council elections in 2015. November’s elections were given the go-ahead amid a lingering social unrest triggered by the now-withdrawn extradition bill. social unrest extradition bill There was a record number of 1,090 candidates running for the seats in 452 constituencies.  The number of voters was also a record high at more than 2.94 million, representing a 71.23 per cent turnout. More than 4,800 complaints filed for district council elections 23 Nov 2019 More than 4,800 complaints filed for district council elections 23 Nov 2019 The commission said there had been “unprecedented challenges”, adding the competition was the “fiercest ever” and that there were unlawful and irresponsible behaviours, such as assaults on candidates and intimidating messages being displayed on “Lennon Walls”, but it refrained from taking any names or giving examples. Of the complaints lodged, almost half were about vote-counting arrangements.  In one of the complaints, a ballot paper belonging to a constituency of the Eastern district wrongly reached a polling station in Kwun Tong district. An inquiry found the ballot paper was among the two considered substandard that should have been replaced. But they were wrongly replaced by two other ballot papers for a constituency in Kwun Tong.  “It was possible that when the staff was checking and replacing the relevant ballot papers for the [Kwun Tong] constituency, the papers for the [Eastern district] constituency were still on the same table. The staff concerned might probably have made the mistake under time pressure,” the probe concluded. The commission said it considered the incident “serious as it has inevitably affected public confidence in the handling of ballot papers by relevant departments”, although it was satisfied “the incident had no impact on the final election results”. In another case, a polling officer was criticised for issuing a ballot paper to an elector without verifying his name. The elector was concerned that someone else might have used his identity to reapply for ballot papers. “After preliminary investigation, the [Registration and Electoral Office] found that the case might involve illegal conduct and has referred it to the relevant [law enforcement agency] for follow up,” the commission report stated. The commission also referred the case concerning miscounted ballot papers at a polling station in Kwai Tsing district to the law enforcement agencies. Why Hong Kong district council elections are important 23 Nov 2019 Why Hong Kong district council elections are important 23 Nov 2019 At the polling station, a total of 8,089 ballot papers were counted, but records showed only 8,059 voters had turned up. The commission said the returning officer in charge of the polling station had made a series of mistakes, including mislabelling ballot papers, leading to the wrong count. But on the whole, the commission was satisfied that the polls were conducted in “an open, fair, honest and safe manner”. “Except for the problems of order during counting at certain stations, the process on the polling day was on the whole completed peacefully,” it said. 	SCMP
28	https://www.scmp.com/news/hong-kong/law-and-crime/article/3074492/hong-kong-stock-exchange-decision-delist-superb-summit	2020-03-10	Hong Kong stock exchange decision to delist Superb Summit triggers High Court challenge	A Chinese timber company has launched a legal battle against the Hong Kong stock exchange in a bid to remain listed on the bourse. The stock exchange decided to delist Superb Summit International Group last year after US short-seller Muddy Waters published a report in 2014 that led to an indefinite suspension of its trading. stock exchange But Superb Summit has applied for judicial review to save its listing, accusing the city’s stock exchange of failing to take into account the “exceptional circumstances in Hong Kong during the second half of 2019” before deciding last November to remove the company from the main board. Muddy Waters alleges fraud at Superb Summit 21 Nov 2014 Muddy Waters alleges fraud at Superb Summit 21 Nov 2014 The exchange was also accused of failing in its duty to give adequate reasons for the move after relying on the report from Muddy Waters LLC, which the Chinese company believed had a conflict of interest because it intended to short-sell its shares. Superb Summit is now seeking an order from the High Court in Hong Kong to quash the decision to cancel its listing, as well as an interim order to put its delisting on hold until the judicial review application is determined, according to a notice filed last month and made available on Tuesday.  The exchange has yet to announce the cancellation of the company’s listing in light of the expected legal challenge. Superb Summit had initially halted its trading on November 20, 2014 after Muddy Waters accused the Chinese company of fabricating its revenue following years of failing business.  Some allegations later became the subject of an investigation by the Securities and Futures Commission, which, in a rare move, directed Superb Summit to suspend its trading from December 15, 2015.  The company had since submitted two proposals to the watchdog and the stock exchange in an attempt to resume trading. But the stock exchange listing committee last November decided to remove the company from the main board, and that was upheld by the listing review committee on January 23. “[The applicant] appeared to have made very little, if any, substantive progress in relation to the resumption conditions,” the letter read.  Spreading virus sets off biggest global stock market rout since 2008 28 Feb 2020 Spreading virus sets off biggest global stock market rout since 2008 28 Feb 2020 Lawyers for Superb Summit have called the decision unreasonable, unfairly obtained and unsafe. They said the committee had failed to take into account the company’s efforts in addressing the issues arising from the Muddy Waters’ report and that it had made considerable progress in complying with the conditions for resumption. They also said that Hong Kong’s situation had hampered progress in completing audits and meeting those conditions, and it was beyond the company’s control. Hong Kong has been gripped by anti-government protests sparked by the now-withdrawn extradition bill since June last year, which contributed to the city entering recession in October. anti-government protests Superb Summit has been listed on the stock exchange since September 2001. 	SCMP
29	https://www.scmp.com/news/hong-kong/politics/article/3074485/united-states-unlikely-impose-sanctions-hong-kong-cabinet	2020-03-10	United States unlikely to impose sanctions on Hong Kong, cabinet advisers say after visit	"The United States is unlikely to impose sanctions on Hong Kong under a bill the Trump administration signed into law last year covering human rights in the Asian financial hub, a group of advisers to the city’s leader said after meeting American officials. The visit by the seven-member delegation, which included opposition figures, was the first since US President Donald Trump signed into law the Hong Kong Human Rights and Democracy Act amid violent anti-government protests that erupted last summer. The Hong Kong Human Rights and Democracy Act is a sledgehammer 12 Jan 2020 The Hong Kong Human Rights and Democracy Act is a sledgehammer 12 Jan 2020 Regina Ip Lau Suk-yee, chairwoman of the pro-establishment New People’s Party, said US penalties on the city would be detrimental to Washington’s objectives. “They understand that if sanctions are imposed against officials, US interests will eventually be affected if there are countermeasures against them,” she said, calling on Washington to respect Beijing’s authority over Hong Kong. That 1992 act allowed for the city to be treated differently from mainland China in terms of trade, diplomacy and politics following the 1997 handover.  But last year, amid the escalating violence, widespread expressions of anger against Beijing and calls for American intervention in the city’s affairs, both the US House of Representatives and the Senate unanimously passed the rights bill, which Trump signed into law in November. It paves the way for Washington to take diplomatic action and economic sanctions against the city’s government, and requires the US government to regularly assess Hong Kong’s autonomy to preserve its special trading status under the 1992 law. Donald Trump signs rights act into law, brushing off China’s warnings 28 Nov 2019 Donald Trump signs rights act into law, brushing off China’s warnings 28 Nov 2019 Executive Council convenor Bernard Chan said he told the Americans that passing the rights act at such a time was “inappropriate and unhelpful”. Chan said he told the officials: “Even though you may claim all you do is with good intentions, the unintended consequences are to further divide the people in Hong Kong.”  American officials attending the talks included the State Department’s Jonathan Fritz, who is deputy assistant secretary of state for East Asian and Pacific affairs.  The opposition lawmakers joining the pro-establishment figures were Jeremy Tam Man-ho, Kenneth Leung and Charles Mok. A prominent figure of the anti-government movement, Joshua Wong Chi-fung, said he was not optimistic the US would announce sanctions in the upcoming report, but said the document would “definitely criticise” the erosion of Hong Kong’s autonomy. Hong Kong democracy bill ‘spells hope for students’ 21 Nov 2019 Hong Kong democracy bill ‘spells hope for students’ 21 Nov 2019 “The US government may pay far more attention on handling the [coronavirus] pandemic,” Wong said, adding the upcoming American presidential election and the downturn in the global economy could see the city’s affairs take a back seat in Washington. Wong said the fact cabinet members had gone to the US demonstrated the Hong Kong government was worried that powers under the bill will be invoked. The US should also launch formal investigations to “identify and consider sanctioning” Hong Kong officials responsible for alleged police brutality during the anti-government protests, the letter says. Meanwhile, the Committee on Canada-China Relations in the Canadian House of Commons passed a motion to ""express its grave concern"" over the arrest in Hong Kong of Jimmy Lai Chee-ying, a media tycoon known for strongly criticising Beijing, and other pro-democracy politicians last month. In a statement issued on Tuesday, a spokesman for Beijing’s foreign ministry’s office in the city expressed strong opposition to the motion, saying the parliamentarians are “openly condoning the criminal suspects, impeding Hong Kong courts' judicial proceedings, and grossly interfering with Hong Kong’s judicial independence”. "	SCMP
30	https://www.scmp.com/news/hong-kong/transport/article/3074339/cathay-pacific-count-cost-hong-kong-unrest-analysts	2020-03-10	Cathay Pacific to count the cost of Hong Kong unrest, as analysts predict losses for protest period	Cathay Pacific Airways is likely to announce a small second-half loss but a full-year profit for 2019 on Wednesday, reflecting the impact of months of social unrest in Hong Kong, according to analysts. months of social unrest The city’s embattled de facto flagship carrier is expected to deliver a 2019 profit of about HK$1.15 billion (US$148 million), a halving of 2018’s results, while revenue is projected to fall roughly 3.4 per cent to about HK$107.2 billion, according to calculations based on an average of estimates from six analysts. embattled The airline made a profit of HK$2.6 billion in the second half of 2018, and HK$1.35 billion in the first half of 2019. Luya You at Bocom International, who accurately predicted Cathay’s 2019 first-half profit estimate, is predicting a second-half profit of just HK$116 million, citing flight capacity cuts and cost-control measures during the period. Bocom projects a full-year profit of HK$1.46 billion for the airline. The transportation analyst said in a research note on Monday that “success in suppressing variable costs” would “determine the bottom line”.  Jefferies’ Andrew Lee, meanwhile, said continuing “traffic and yield pressure” would see losses in both the second half of 2019 and first half of 2020. The equities analyst projected a full-year 2019 profit of just HK$387 million. Cathay Pacific parks half its fleet, slashes March flights amid coronavirus epidemic 2 Mar 2020 Cathay Pacific parks half its fleet, slashes March flights amid coronavirus epidemic 2 Mar 2020 One of the most high-profile corporate victims of months of anti-government protests, Cathay experienced a year of tumult, including the ousting of CEO Rupert Hogg and most of Cathay Pacific’s top team amid intense scrutiny from mainland Chinese authorities. The US-China trade war also dented the airline’s cargo business. ousting of CEO Rupert Hogg Cathay Pacific’s earnings results on Wednesday will also provide more insight for the January-June 2020 period, which the company has already warned it expected to be “significantly down” from last year’s first half. Company executives are expected to offer insight into the painful measures required to limit the financial fallout.  In 2019, Cathay set all-time records for the number of passengers each month up to July, only for demand to plummet in August due to the protests.  For the year, the airline carried 35.23 million passengers – down by 0.7 per cent. While January to June number were actually stronger than the year prior, up 776,000 from 2018, the final half saw 1.01 million fewer people fly the airline. January to June number were actually stronger than the year prior, up 776,000 from 2018, the final half saw 1.01 million fewer people fly the airline. That second-half performance saw an average of about 40 per cent fewer inbound travellers between August and December. Outbound passenger numbers also fell, though less severely.  Cathay has tried to prop up that shortfall by increasing the number of transit customers passing through Hong Kong – a group that generates less profit. Before the protests made their impact, a three-year restructuring and HK$4 billion cost-cutting drive had been due to finish at the end of last year, with 2020 supposed to be a banner year that marked a return to robust levels of profitability. Last year, the airline was also boosted by the HK$4.93 billion purchase of budget airline HK Express to gain a footing into the booming low-cost segment of travel. 	SCMP
31	https://www.scmp.com/news/hong-kong/politics/article/3074360/hong-kong-protests-anger-after-reporter-knocked-down-during	2020-03-10	Hong Kong protests: anger after reporter knocked down during police dispersal operation	Hong Kong journalists expressed anger at police on Monday after a female Cable TV reporter was knocked to the ground while covering a memorial vigil at a Tseung Kwan O car park for a university student who died there four months ago. The News Executives’ Association and the Hong Kong Journalists Association (HKJA) demanded the police chief and the city’s leader investigate the incident and another involving the pepper-spraying of cameramen at a different protest, and ensure officers respect press freedom. Late on Monday, the force said it was sorry about what it insisted was an inadvertent incident, an apology reiterated the next morning by Chief Executive Carrie Lam Cheng Yuet-ngor. During a dispersal operation on Sunday evening in the car park at Sheung Tak Estate, police arrested 63 people for unlawful assembly, possession of an imitation firearm and offensive weapon, among other offences. Hundreds of anti-government protesters had gathered from 7pm to remember Hong Kong University of Science and Technology student Chow Tsz-lok and police quickly launched a search, telling people to line up for identity and bag checks as the assembly was illegal. anti-government protesters had gathered The second-year computer science student died of a severe brain injury after falling from the car park’s third floor to the second in November.  Several people were subdued and taken away from the memorial for refusing to cooperate with police. There was a heavy police presence late into the night and tensions remained high. After midnight, riot police chased a group of protesters near the estate, during which the Cable TV reporter – who was wearing a helmet and media vest – was knocked over by an officer carrying a shield. Hong Kong police and protesters in stand-off during memorial for student who died in car park fall Hong Kong police and protesters in stand-off during memorial for student who died in car park fall The officer did not stop.    On Monday, police said the scene had been crowded and chaotic but did not directly address the incident. Cable TV said it did not accept the police explanation and expressed its regret over the general reply, saying it had avoided the facts. In an open letter to Lam, HKJA chairman Chris Yeung Kin-hing urged Lam to deliver on her promise to respect freedom of the press. “Take action now to revamp the police force … strictly punish officers who broke rules and the law in attacking reporters,” he wrote. Yeung also criticised police for firing pepper spray at TV cameramen as they were covering protests in Tai Po on Sunday. In a statement, the News Executives’ Association said the incidents were “extremely regrettable”. “The top level of the government and police are responsible for … taking action on the relevant police officers,” it said.   The force’s publicity chief Kwok Ka-chuen wrote to William Fung Tak-hung, news editor at Cable TV, on Monday evening, saying the officer’s flooring of the reporter was inadvertent. But he stopped short of saying any further action would be taken against any officers involved. “Police felt sorry and send our sympathy to her,” Kwok wrote in the letter. Lam, speaking before her weekly cabinet meeting on Tuesday, also said police were “apologetic” about the “unintentional” contact. “In a chaotic situation, police have to enforce the law, or disperse the crowd. There cannot be detailed planning in split-second situations,” Lam said. “I hope everyone can understand and tolerate the difficulty.” The chief executive reiterated that her administration respects freedom of the press and would facilitate the work of the media. Reporters could also make complaints through normal procedures, she added. 	SCMP
32	https://www.scmp.com/news/hong-kong/politics/article/3074355/hong-kong-protests-deputy-police-chief-oscar-kwok-fends	2020-03-10	Hong Kong protests: deputy police chief Oscar Kwok fends off accusations of brutality in rare appearance at UN Human Rights Council	Hong Kong police have made a rare appearance at the United Nations to fend off accusations of brutality and insist they have been the victims of relentless violence during the anti-government protests that have ravaged the city since last June. Speaking at the UN Human Rights Council on Monday, Deputy Commissioner of Police Oscar Kwok Yam-shu described chaotic scenes of petrol bomb attacks on officers, the detonation of explosives in public areas and widespread vandalism over months of social unrest sparked by the now-withdrawn extradition bill. social unrest extradition bill The force had the “unenviable task” of trying to preserve the rights and freedoms of innocent citizens for months, he said. In doing so, officers had stood in the way of those who “extorted their demands from the government through mob violence”. Kwok said in Geneva: “This is the real reason they are relentless in accusing police of brutality, as part of a comprehensive effort to vilify the Hong Kong police, with the aim of removing it from the equation so that the extortion could be successful.”   He said violent criminals preached to their followers that their noble cause justified the means. But he added that it was not the police’s job to judge their cause. “We are police officers. Our one and only mission is to find out whether anyone has committed a crime. If someone breaks the law, it is our lawful duty to stop him and arrest him,” he said.  “Whether a cause is altruistic or in fact self-serving is completely irrelevant to us. The law demands that we arrest them. The basic premise of the rule of law is that. No one is above the law.” Kwok wrapped up his speech, saying: “This is the truth about Hong Kong.”   Police faced accusations of using excessive force during protests that turned increasingly violent as radical protesters clashed with officers.  The UN Human Rights Office last year accused police of defying international norms and standards in their use of weapons, creating “a considerable risk of death or serious injury”.  Police have fired more than 16,000 rounds of tear gas, 10,000 rubber bullets, 2,000 beanbag rounds, and 19 live bullets, two of which hit and wounded protesters. Hong Kong police seize petrol bombs, bricks as protesters commemorate student death 9 Mar 2020 Hong Kong police seize petrol bombs, bricks as protesters commemorate student death 9 Mar 2020 Radicals hurled petrol bombs and bricks at officers, blocked streets, firebombed metro stations and attacked people with opposite opinions. More than 550 police officers were injured, with one being shot in his calf with an arrow. Kwok was part of the Hong Kong government delegation attending the council’s 43rd regular session, which is examining human rights issues in various member states. The Hong Kong group, part of the Chinese delegation, was led by Undersecretary for Constitutional and Mainland Affairs Andy Chan Shui-fu and included officials from the police, Department of Justice and Security Bureau. In Hong Kong, Icarus Wong Ho-yin, founder of the group Civil Rights Observer, said that Kwok had not addressed the issues, which stemmed from the force’s failure to establish an independent complaints system. He said the public felt it had no channel to air grievances. Various Hongkongers have had their say in Geneva in recent months, including Canto-pop singer and pro-democracy campaigner Denise Ho Wan-sze, who said people’s rights had been eroded in the city. Billionaire Pansy Ho Chiu-king, who spoke at a meeting as chairwoman of the Hong Kong Federation of Women, accused protesters of silencing her. She said that pupils had being “indoctrinated” to hate police. 	SCMP
33	https://www.scmp.com/news/hong-kong/law-and-crime/article/3074348/hong-kong-protests-police-consider-invoking-anti	2020-03-10	Hong Kong protests: police to consider invoking anti-terrorist legislation for the first time when prosecuting bomb suspects, sources say	Hong Kong police are planning large-scale anti-terrorism drills and will consider invoking international anti-terrorist legislation for the first time when prosecuting suspects in recent bomb-making cases linked to anti-government protests. anti-government protests While they would be unable to build a terrorism case without the government legally categorising individuals or groups as terrorists – which is highly unlikely at this stage – the move would be a symbolic one to highlight how serious the situation has become, a source said. That came as police arrested 17 people on Sunday and seized 2.6 tonnes (2.9 short tons) of explosives in raids related to three earlier bomb plots at public facilities, and warned of the growth of local terrorism. arrested 17 people On Monday, four men and two women were charged with conspiring to cause an explosion likely to endanger life or to cause serious injury to property. Two of the men and one of the women were also charged with possessing anything with intent to destroy or damage property. The other 11 were released on bail. Under the city’s United Nations (Anti-Terrorism Measures) Ordinance, Hong Kong’s leader could apply to the court for an order to specify that a suspect was a terrorist or terrorist associate. The maximum sentence for causing an explosion of a nature intended to endanger life under the legislation is life imprisonment, the same penalty as for explosives-related offences under the Crimes Ordinance, the law normally used in such cases.  The police source said invoking the anti-terrorism law to bring suspects to justice would have a more “symbolic meaning” despite the similar jail terms, as the force had foiled at least 10 bomb plots since the anti-government protests broke out in June last year. Hong Kong police seize petrol bombs, bricks as protesters commemorate student death 9 Mar 2020 Hong Kong police seize petrol bombs, bricks as protesters commemorate student death 9 Mar 2020 “It could truly reflect the illicit acts and the current situation faced in Hong Kong, although the suspects risk the same jail terms under the Crimes Ordinance,” the source said. The ordinance, which has never been used, was enacted in Hong Kong in 2002 in line with a UN resolution after the September 11 attacks in the United States and spells out terrorism-related offences.  In a press conference on Monday, Assistant Commissioner of Police Albert Yuen Yuk-kin was asked whether the force would consider using the legislation to deal with the recent arrests. Hong Kong police and protesters in stand-off during memorial for student who died in car park fall Hong Kong police and protesters in stand-off during memorial for student who died in car park fall Yuen said: “We will consider the evidence available in each individual case and maintain close communication with Department of Justice. We do not rule out any possibility.”  He declined to say whether there was an immediate need to raise the city’s threat level from “moderate” to “high”, meaning the possibility of an attack and specific intelligence suggesting that Hong Kong was likely to be a target. But he said the force would conduct large-scale drills with other government departments and map out policies to raise readiness for home-grown terrorism, and the force would continue to gather intelligence and assess the risks. Firebombings, terror threat make budget increase vital: Hong Kong police chief 2 Mar 2020 Firebombings, terror threat make budget increase vital: Hong Kong police chief 2 Mar 2020 Early on Sunday, officers raided 22 locations and found three bombs, each containing 1.5kg (3.3 pounds) of explosives, and three remote-controlled devices. Some 2.6 tonnes (2.9 short tons) of chemicals – including black powder, nitrate mixture, sulphur, magnesium powder, and sodium – were found in one flat, along with six bottles of drain cleaner and 60 electric matches. Police believed they were linked to three bomb plots in January and February, when an explosive device went off at Caritas Medical Centre in Cheung Sha Wan, a day before another one was found at Shenzhen Bay control point. At Lo Wu railway station, one of two devices found on a train also caught fire and spurted white smoke.   Senior Superintendent Steve Li Kwai-wah, deputy head of the organised crime and triad bureau, said more explosives, including pipe bombs, were seized as evidence after Sunday’s arrests. He said the bombs earlier placed at the public facilities were intended to not only hurt police officers but also civilians. Li raised concern over the escalating violence and public safety. “We understand people can have their own beliefs or agenda. But I believe no civilised place would accept people using home-made bombs to threaten the government or citizens to follow their views,” he said. Anger after female reporter knocked over as police clear protesters 10 Mar 2020 Anger after female reporter knocked over as police clear protesters 10 Mar 2020 Some people had claimed responsibility on a social media platform before and after the plots, saying they intended to pressure the government into closing the city’s border with mainland China in response to the deadly coronavirus. coronavirus In an official statement released last Monday to reveal the city’s crime situation in 2019, the force labelled certain violent acts driven by the protests as “home-grown terrorism” and slammed online materials that were in effect “weapons-making handbooks” or “guides” to kill police officers. The UN ordinance defines a “terrorist act” as an action that causes serious violence against a person, serious damage to property, endangers a person’s life, creates a serious risk to the health or safety of the public, seriously interferes an electronic system, or seriously disrupts an essential service, facility or system. It also categorises terrorism as actions or threats intended to compel the government or an international organisation, or to intimidate the public, for the purpose of advancing a political, religious or ideological cause. A “terrorist” is defined as a person who commits, or attempts to commit a terrorist act. The chief executive could make an application to the Court of First Instance for an order to specify a person as a terrorist or terrorist associate. 	SCMP
34	https://www.scmp.com/news/hong-kong/politics/article/3074169/hong-kong-protests-police-seize-petrol-bombs-bricks	2020-03-09	Hong Kong protests: police seize petrol bombs, bricks as demonstrators gather at Tseung Kwan O to commemorate death of student	Police seized petrol bombs, bricks and various protest gear from a car park at Tseung Kwan O as about 100 Hongkongers gathered in the area on Sunday evening to commemorate a university student who died after a fall there four months ago. died after a fall there Protesters gathered at the car park in Sheung Tak Estate at about 7.30pm to pay tribute to Chow Tsz-lok, a second-year computer science student at Hong Kong University of Science and Technology, who died of a severe brain injury after falling from its third floor to the second in November last year. Police said Sunday’s assembly was “unauthorised” and fortified the area with a heavy presence of the force. Before the assembly at about 7pm, police seized petrol bombs, glass bottles, lighters, bricks, umbrellas and helmets from the car park. Police did not rule out the possibility that some people would have used those during the gathering. Thousands attend memorial service for Chow Tsz-lok 13 Dec 2019 Thousands attend memorial service for Chow Tsz-lok 13 Dec 2019 From about 8pm, police started checking the identity cards and bags of the rally-goers. Many were stuck for more than an hour in a line.  Several people were taken away when they refused to cooperate. At about 9pm, police dragged two women out of a queue and pepper sprayed them. Ambulances were called in to attend to those injured.  	SCMP
35	https://www.scmp.com/news/hong-kong/health-environment/article/3074155/pepper-spray-arrests-hong-kongs-tai-po-district	2020-03-08	Pepper spray, arrests in Hong Kong’s Tai Po district again as planned rally against coronavirus clinic turns into anti-police march	Chaos returned to the streets of Hong Kong’s Tai Po district on Sunday afternoon, as a planned rally against a clinic for suspected Covid-19 patients turned into an anti-government march. Police officers used pepper spray to disperse protesters blocking traffic with makeshift barricades, and appeared to make at least three arrests. Scores of protesters, many masked and wearing black, had marched in defiance of police warnings that it was an illegal assembly, chanting anti-government slogans familiar from months of social unrest including “disband police”, “five demands, not one less”, and “liberate Hong Kong, revolution of our times”. When the marchers walked onto On Cheung Road and began blocking traffic, riot police moved in and used pepper spray at about 4.15pm. Man Nim-chi, an opposition district councillor for Tai Po, said he was among those sprayed with the chemical agent despite not taking part in the protest.  “I was on a pavement with some reporters to observe the event to see if the police used excessive force against the participants,” he said. “But one officer rushed in my direction and pepper-sprayed me in the face. It is sheer abuse of power.” Journalists covering the event were also among those pepper-sprayed.  Man said he would raise the issue with the police at a full district council meeting on March 24.  While a number of protesters remained on the pavements of On Chee Road after the clash, shouting verbal abuse at officers standing opposite them, their numbers had begun to dwindle by 5.15pm.   Tension had been building in the area since early in the day. Police were called to the Tai Po Jockey Club Clinic shortly before 6.30am after a security guard found an outer wall of the outpatient clinic had been spray-painted with the words “Oppose Pneumonia Centre”. Police classified the case as criminal damage, though no arrests have yet been made. In a statement later in the day, the Hospital Authority condemned the “malicious behaviour” and said they planned to step up security. The original residents’ rally and march, planned for about 2.30pm near the clinic on Ting Kok Road, was never approved by police. But while plans for the rally were officially abandoned, about 50 people gathered anyway, leading to warnings from police at 3pm and the eventual confrontation about an hour later. Protesters arrested during demonstrations against handling of outbreak 17 Feb 2020 Protesters arrested during demonstrations against handling of outbreak 17 Feb 2020 Last month, some 200 protesters marched and blocked roads in the northern New Territories district, protesting plans to designate the clinic as one of 18 across the city that can deal with mild suspected Covid-19 cases and demanding a “full closure” of the border with mainland China. Wu Yiu-cheong, another opposition-linked councillor on hand to observe Sunday’s protest, said the crux of the problem was a government refusal to heed public resistance to its plans for the clinic. “The residents’ voice is clear. But the government does not listen and tries to suppress opposition views. There were calls online for a residents’ gathering outside the clinic in the afternoon, but it could not be conducted at all because police moved in very early to stop and search residents, scaring some away some residents,” he said. Officials have said the designated clinics – targeted with violence more than once now – can help reduce the burden on public hospitals if there is a large-scale outbreak of the virus in Hong Kong. Last Sunday, police reported an early morning petrol bomb attack on another designated clinic, the South Kwai Chung Jockey Club General Outpatient Clinic. Another designated clinic in Kowloon Bay was fired-bombed that same night after protesters staged a rally. 	SCMP
36	https://www.scmp.com/news/hong-kong/law-and-crime/article/3074125/hong-kong-police-arrest-about-10-people-over-series	2020-03-09	Hong Kong police arrest 17 people, seize 2.6 tonnes of chemicals in raids across city over series of bomb plots	Police combed several areas in Hong Kong early on Sunday morning and arrested 17 people for their alleged involvement in three bomb plots earlier this year. Some 2.6 tonnes of chemicals and three unfinished home-made bombs were seized. Officers from the organised crime and triad bureau raided 22 locations across the city – including in Tai Po, Yau Tong, Kwun Tong, and three flats in a commercial building on Bedford Road in Tai Kok Tsui – and found the three bombs, each containing 1.5kg of explosives, and three remote-controlled devices. Some 2.6 tonnes of chemicals – including black powder, nitrate mixture, sulphur, magnesium powder, and sodium – were found in one of the flats in the building, along with six bottles of drain cleaner and 60 electric matches. Senior Superintendent Steve Li Kwai-wah from the bureau said the bombs were meant to target members of the force. Police are tracing the source of the chemicals. Unexploded IED found at Shenzhen border control point 28 Jan 2020 Unexploded IED found at Shenzhen border control point 28 Jan 2020 Li said the arrested people – 12 men and five women, aged 21 to 53 – were working together over the three bomb plots in January and February, when an explosive device went off at Caritas Medical Centre in Cheung Sha Wan, a day before another explosive device was found at Shenzhen Bay control point. At Lo Wu railway station, one of two devices found on a train also caught fire and spurted white smoke. caught fire and spurted white smoke  Li said the items, especially the unfinished devices, could have exploded if heated or brought near a flame. “All three cases involved explosives connected to remote-controlled devices and [suspects] would claim responsibility on a social media platform before or after the plots. “Such a huge cache of chemicals and other related items stored in a commercial building would have put its residents under a tremendous threat. These people endangered public safety, ” Li said.  He refused to divulge further information about the suspects, and said police had yet to conduct tests to confirm the strength of the seized materials.   Hospital bomb thought to be protest-linked, as message warns of ‘more to come’ 28 Jan 2020 Hospital bomb thought to be protest-linked, as message warns of ‘more to come’ 28 Jan 2020 In a Facebook post, Tai Po district councillor Herman Yiu Kwan-ho said a group of police officers, mostly in riot gear, raided a flat on the 21st floor of Kwong Lai House in Kwong Fuk Estate at about 2am on Sunday. Officers later took a man away from the flat, while at least three people were also escorted from the public housing estate. Councillors from two other districts also reported similar arrests in their communities. Kwun Tong district councillor Wang Wai-lun said on Facebook that a young woman was arrested and detained at Kwun Tong Police Station. Li criticised residents of Kwong Fuk Estate and the Tai Po district councillor for “obstructing police work” by creating disturbances, calling the fire service to the flat, and triggering a fire alarm that stalled elevators in the building. On Telegram, the 92sign group had earlier claimed responsibility for the two bomb plots at the Shenzhen Bay checkpoint and Caritas Medical Centre. They identified themselves as frontline protesters, aiming to force authorities into closing the borders with mainland China amid the coronavirus outbreak. The group earlier said it had fled Hong Kong, urging supporters to donate to their cause through a bitcoin account. protesters “It’s too risky to stay in Hong Kong in the short run, so we’ve left before we can take revenge,” it said in a post on March 1. “But on the practical side, we need funding to keep running. Meals, ammunition, transport, and safety precautions, all these require money.” As of March 8, it had received about HK$44,800 (US$5,800) from 29 donors. Since late January, a series of bomb-related cases have taken place in Hong Kong. Beside the incidents at Caritas Medical Centre on January 27 and the Shenzhen Bay Control Point a day later, two explosive devices were found at Lo Wu railway station, near the mainland border, on February 2. On February 5, a bomb scare forced the evacuation of Tai Po Market railway station and disrupted train services. Officers from the bomb squad were called out, but the item – a shoebox wrapped with duct tape – proved to be empty. 	SCMP
